DATE,RESTAURANT,TYPE,DATE_TIME,uid
2013-05-03 18:35:55,53 Commons,Supper,2013-05-03 18:35:55,u32
2013-05-04 10:00:37,53 Commons,Breakfast,2013-05-04 10:00:37,u32
2013-05-04 17:19:01,53 Commons,Supper,2013-05-04 17:19:01,u32
2013-05-05 09:29:16,53 Commons,Breakfast,2013-05-05 09:29:16,u32
2013-05-05 15:14:41,King Arthur Flour Coffee Bar,Lunch,2013-05-05 15:14:41,u32
2013-05-05 18:02:35,53 Commons,Supper,2013-05-05 18:02:35,u32
2013-05-05 22:38:50,Collis Cafe,Supper,2013-05-05 22:38:50,u32
2013-05-06 11:11:42,53 Commons,Lunch,2013-05-06 11:11:42,u32
2013-05-06 17:31:03,53 Commons,Supper,2013-05-06 17:31:03,u32
2013-05-07 11:23:17,Collis Cafe,Lunch,2013-05-07 11:23:17,u32
2013-05-07 15:22:03,Novack Cafe,Lunch,2013-05-07 15:22:03,u32
2013-05-08 11:12:08,Collis Cafe,Lunch,2013-05-08 11:12:08,u32
2013-05-08 14:53:30,Novack Cafe,Snack,2013-05-08 14:53:30,u32
2013-05-09 15:49:13,Novack Cafe,Snack,2013-05-09 15:49:13,u32
2013-05-10 11:51:57,Collis Cafe,Lunch,2013-05-10 11:51:57,u32
2013-05-10 16:48:06,Collis Cafe,Supper,2013-05-10 16:48:06,u32
2013-05-10 19:53:19,53 Commons,Supper,2013-05-10 19:53:19,u32
2013-05-11 00:53:36,Collis Cafe,Supper,2013-05-11 00:53:36,u32
2013-05-11 11:08:49,53 Commons,Lunch,2013-05-11 11:08:49,u32
2013-05-12 15:18:30,King Arthur Flour Coffee Bar,Lunch,2013-05-12 15:18:30,u32
2013-05-12 15:24:48,Collis Market,Lunch,2013-05-12 15:24:48,u32
2013-05-12 19:17:59,53 Commons,Supper,2013-05-12 19:17:59,u32
2013-05-13 10:24:21,53 Commons,Breakfast,2013-05-13 10:24:21,u32
2013-05-13 21:07:55,Collis Market,Supper,2013-05-13 21:07:55,u32
2013-05-14 11:10:47,Collis Cafe,Lunch,2013-05-14 11:10:47,u32
2013-05-14 17:28:25,53 Commons,Supper,2013-05-14 17:28:25,u32
2013-05-14 22:07:30,Collis Market,Supper,2013-05-14 22:07:30,u32
2013-05-15 13:19:48,Collis Cafe,Lunch,2013-05-15 13:19:48,u32
2013-05-15 17:57:56,Collis Cafe,Snack,2013-05-15 17:57:56,u32
2013-01-06 18:19:32,53 Commons,Supper,2013-01-06 18:19:32,u30
2013-01-06 22:06:45,Courtyard Cafe,Supper,2013-01-06 22:06:45,u30
2013-01-07 08:23:32,Collis Cafe,Snack,2013-01-07 08:23:32,u30
2013-01-07 13:49:58,Courtyard Cafe,Snack,2013-01-07 13:49:58,u30
2013-01-07 17:18:27,Collis Cafe,Snack,2013-01-07 17:18:27,u30
2013-01-07 20:54:18,Courtyard Cafe,Snack,2013-01-07 20:54:18,u30
2013-01-08 12:32:16,Courtyard Cafe,Lunch,2013-01-08 12:32:16,u30
2013-01-08 18:06:01,53 Commons,Supper,2013-01-08 18:06:01,u30
2013-01-09 08:25:55,Collis Cafe,Snack,2013-01-09 08:25:55,u30
2013-01-09 13:43:01,Courtyard Cafe,Snack,2013-01-09 13:43:01,u30
2013-01-09 18:06:04,Collis Cafe,Supper,2013-01-09 18:06:04,u30
2013-01-09 18:47:40,Collis Cafe,Snack,2013-01-09 18:47:40,u30
2013-01-10 12:07:15,Courtyard Cafe,Snack,2013-01-10 12:07:15,u30
2013-01-10 16:57:48,Novack Cafe,Snack,2013-01-10 16:57:48,u30
2013-01-10 18:29:31,53 Commons,Supper,2013-01-10 18:29:31,u30
2013-01-11 08:30:27,Collis Cafe,Snack,2013-01-11 08:30:27,u30
2013-01-11 13:51:39,Courtyard Cafe,Lunch,2013-01-11 13:51:39,u30
2013-01-12 14:07:16,Courtyard Cafe,Lunch,2013-01-12 14:07:16,u30
2013-01-13 11:58:28,53 Commons,Lunch,2013-01-13 11:58:28,u30
2013-01-13 13:47:31,Novack Cafe,Snack,2013-01-13 13:47:31,u30
2013-01-13 17:50:53,53 Commons,Supper,2013-01-13 17:50:53,u30
2013-01-13 22:50:16,Collis Cafe,Supper,2013-01-13 22:50:16,u30
2013-01-14 08:26:50,Collis Cafe,Snack,2013-01-14 08:26:50,u30
2013-01-14 13:43:43,Courtyard Cafe,Snack,2013-01-14 13:43:43,u30
2013-01-14 18:05:09,Collis Cafe,Supper,2013-01-14 18:05:09,u30
2013-01-15 12:34:26,Courtyard Cafe,Snack,2013-01-15 12:34:26,u30
2013-01-15 18:20:17,53 Commons,Supper,2013-01-15 18:20:17,u30
2013-01-15 21:38:09,Collis Cafe,Snack,2013-01-15 21:38:09,u30
2013-01-16 08:22:18,Collis Cafe,Breakfast,2013-01-16 08:22:18,u30
2013-01-16 13:44:59,Courtyard Cafe,Lunch,2013-01-16 13:44:59,u30
2013-01-16 16:07:18,Collis Market,Supper,2013-01-16 16:07:18,u30
2013-01-16 16:11:22,Collis Cafe,Snack,2013-01-16 16:11:22,u30
2013-01-16 18:30:47,53 Commons,Supper,2013-01-16 18:30:47,u30
2013-01-16 21:59:40,Collis Market,Snack,2013-01-16 21:59:40,u30
2013-01-16 22:07:50,Collis Cafe,Snack,2013-01-16 22:07:50,u30
2013-01-17 11:10:22,Courtyard Cafe,Snack,2013-01-17 11:10:22,u30
2013-01-17 11:37:53,Collis Cafe,Snack,2013-01-17 11:37:53,u30
2013-01-17 16:45:17,Courtyard Cafe,Snack,2013-01-17 16:45:17,u30
2013-01-17 22:08:41,Collis Cafe,Snack,2013-01-17 22:08:41,u30
2013-01-18 08:31:31,Collis Cafe,Snack,2013-01-18 08:31:31,u30
2013-01-18 14:00:45,Courtyard Cafe,Snack,2013-01-18 14:00:45,u30
2013-01-18 16:33:42,Collis Cafe,Supper,2013-01-18 16:33:42,u30
2013-01-18 22:40:28,Collis Cafe,Snack,2013-01-18 22:40:28,u30
2013-01-18 23:25:00,Collis Cafe,Snack,2013-01-18 23:25:00,u30
2013-01-19 10:20:50,53 Commons,Breakfast,2013-01-19 10:20:50,u30
2013-01-19 12:44:04,King Arthur Flour Coffee Bar,Snack,2013-01-19 12:44:04,u30
2013-01-20 15:34:18,Courtyard Cafe,Lunch,2013-01-20 15:34:18,u30
2013-01-20 20:28:30,Courtyard Cafe,Supper,2013-01-20 20:28:30,u30
2013-01-20 21:53:49,Collis Cafe,Supper,2013-01-20 21:53:49,u30
2013-01-20 23:10:07,Collis Cafe,Snack,2013-01-20 23:10:07,u30
2013-01-21 12:20:40,Courtyard Cafe,Snack,2013-01-21 12:20:40,u30
2013-01-21 18:04:23,Collis Cafe,Supper,2013-01-21 18:04:23,u30
2013-01-21 18:36:16,Collis Cafe,Snack,2013-01-21 18:36:16,u30
2013-01-21 19:56:30,Collis Cafe,Snack,2013-01-21 19:56:30,u30
2013-01-21 22:31:48,Collis Market,Supper,2013-01-21 22:31:48,u30
2013-01-22 01:18:25,Collis Cafe,Snack,2013-01-22 01:18:25,u30
2013-01-22 11:11:33,Courtyard Cafe,Snack,2013-01-22 11:11:33,u30
2013-01-22 13:46:35,Courtyard Cafe,Snack,2013-01-22 13:46:35,u30
2013-01-22 18:55:17,Collis Cafe,Snack,2013-01-22 18:55:17,u30
2013-01-22 19:18:05,Collis Market,Snack,2013-01-22 19:18:05,u30
2013-01-23 07:39:58,53 Commons,Breakfast,2013-01-23 07:39:58,u30
2013-01-23 10:07:49,Novack Cafe,Snack,2013-01-23 10:07:49,u30
2013-01-23 13:51:00,Courtyard Cafe,Snack,2013-01-23 13:51:00,u30
2013-01-23 18:46:11,53 Commons,Supper,2013-01-23 18:46:11,u30
2013-01-24 16:42:21,Courtyard Cafe,Supper,2013-01-24 16:42:21,u30
2013-01-24 19:30:42,53 Commons,Supper,2013-01-24 19:30:42,u30
2013-01-25 08:31:54,Collis Cafe,Snack,2013-01-25 08:31:54,u30
2013-01-25 11:08:57,Novack Cafe,Snack,2013-01-25 11:08:57,u30
2013-01-25 13:46:23,Courtyard Cafe,Snack,2013-01-25 13:46:23,u30
2013-01-25 16:29:03,Novack Cafe,Snack,2013-01-25 16:29:03,u30
2013-01-26 12:54:19,53 Commons,Lunch,2013-01-26 12:54:19,u30
2013-01-26 17:31:14,53 Commons,Supper,2013-01-26 17:31:14,u30
2013-01-27 10:58:24,53 Commons,Breakfast,2013-01-27 10:58:24,u30
2013-01-27 17:57:53,53 Commons,Supper,2013-01-27 17:57:53,u30
2013-01-27 20:23:36,Novack Cafe,Snack,2013-01-27 20:23:36,u30
2013-01-28 08:31:05,Collis Cafe,Snack,2013-01-28 08:31:05,u30
2013-01-28 08:43:06,Novack Cafe,Snack,2013-01-28 08:43:06,u30
2013-01-28 13:51:40,Courtyard Cafe,Snack,2013-01-28 13:51:40,u30
2013-01-28 14:31:21,Courtyard Cafe,Snack,2013-01-28 14:31:21,u30
2013-01-28 18:44:32,Collis Cafe,Snack,2013-01-28 18:44:32,u30
2013-01-28 22:30:27,Novack Cafe,Snack,2013-01-28 22:30:27,u30
2013-01-29 09:37:39,Collis Cafe,Snack,2013-01-29 09:37:39,u30
2013-01-29 09:39:04,53 Commons,Breakfast,2013-01-29 09:39:04,u30
2013-01-29 19:29:06,Collis Cafe,Supper,2013-01-29 19:29:06,u30
2013-01-30 08:32:50,Collis Cafe,Snack,2013-01-30 08:32:50,u30
2013-01-30 09:57:27,Novack Cafe,Snack,2013-01-30 09:57:27,u30
2013-01-30 13:48:32,Courtyard Cafe,Lunch,2013-01-30 13:48:32,u30
2013-01-30 18:08:03,Courtyard Cafe,Snack,2013-01-30 18:08:03,u30
2013-01-31 12:06:31,Courtyard Cafe,Snack,2013-01-31 12:06:31,u30
2013-01-31 16:26:59,Courtyard Cafe,Snack,2013-01-31 16:26:59,u30
2013-01-31 18:13:21,53 Commons,Supper,2013-01-31 18:13:21,u30
2013-02-01 08:25:45,Collis Cafe,Snack,2013-02-01 08:25:45,u30
2013-02-01 09:58:11,Novack Cafe,Snack,2013-02-01 09:58:11,u30
2013-02-01 13:44:44,Courtyard Cafe,Lunch,2013-02-01 13:44:44,u30
2013-02-02 11:26:12,Courtyard Cafe,Lunch,2013-02-02 11:26:12,u30
2013-02-02 18:58:36,Courtyard Cafe,Supper,2013-02-02 18:58:36,u30
2013-02-03 11:36:17,53 Commons,Lunch,2013-02-03 11:36:17,u30
2013-02-03 18:47:44,53 Commons,Supper,2013-02-03 18:47:44,u30
2013-02-04 08:29:39,Collis Cafe,Snack,2013-02-04 08:29:39,u30
2013-02-04 10:00:52,Novack Cafe,Snack,2013-02-04 10:00:52,u30
2013-02-04 13:53:09,Courtyard Cafe,Snack,2013-02-04 13:53:09,u30
2013-02-04 17:59:29,53 Commons,Supper,2013-02-04 17:59:29,u30
2013-02-04 22:28:01,Collis Cafe,Snack,2013-02-04 22:28:01,u30
2013-02-04 22:42:08,Collis Market,Supper,2013-02-04 22:42:08,u30
2013-02-05 10:03:33,Collis Cafe,Snack,2013-02-05 10:03:33,u30
2013-02-05 14:20:17,Novack Cafe,Snack,2013-02-05 14:20:17,u30
2013-02-05 15:23:57,King Arthur Flour Coffee Bar,Snack,2013-02-05 15:23:57,u30
2013-02-05 18:50:02,Courtyard Cafe,Snack,2013-02-05 18:50:02,u30
2013-02-06 08:25:12,Collis Cafe,Snack,2013-02-06 08:25:12,u30
2013-02-06 09:57:00,Novack Cafe,Snack,2013-02-06 09:57:00,u30
2013-02-06 17:59:53,Courtyard Cafe,Supper,2013-02-06 17:59:53,u30
2013-02-07 08:36:09,Collis Cafe,Snack,2013-02-07 08:36:09,u30
2013-02-07 11:11:26,Courtyard Cafe,Snack,2013-02-07 11:11:26,u30
2013-02-07 16:43:49,Courtyard Cafe,Snack,2013-02-07 16:43:49,u30
2013-02-08 13:00:09,Collis Market,Lunch,2013-02-08 13:00:09,u30
2013-02-08 18:08:42,53 Commons,Supper,2013-02-08 18:08:42,u30
2013-02-09 13:02:07,Courtyard Cafe,Lunch,2013-02-09 13:02:07,u30
2013-02-09 13:38:35,Courtyard Cafe,Snack,2013-02-09 13:38:35,u30
2013-02-09 16:21:51,Courtyard Cafe,Snack,2013-02-09 16:21:51,u30
2013-02-09 17:31:04,Courtyard Cafe,Snack,2013-02-09 17:31:04,u30
2013-02-10 00:41:30,Collis Cafe,Supper,2013-02-10 00:41:30,u30
2013-02-10 15:04:17,Courtyard Cafe,Lunch,2013-02-10 15:04:17,u30
2013-02-10 17:58:18,53 Commons,Supper,2013-02-10 17:58:18,u30
2013-02-10 20:49:30,Novack Cafe,Snack,2013-02-10 20:49:30,u30
2013-02-11 08:21:59,Collis Cafe,Snack,2013-02-11 08:21:59,u30
2013-02-11 10:33:11,Novack Cafe,Breakfast,2013-02-11 10:33:11,u30
2013-02-11 13:48:27,Collis Cafe,Lunch,2013-02-11 13:48:27,u30
2013-02-11 17:40:59,Novack Cafe,Snack,2013-02-11 17:40:59,u30
2013-02-11 19:30:09,53 Commons,Supper,2013-02-11 19:30:09,u30
2013-02-12 10:42:13,53 Commons,Breakfast,2013-02-12 10:42:13,u30
2013-02-12 14:07:14,Novack Cafe,Snack,2013-02-12 14:07:14,u30
2013-02-12 18:13:48,53 Commons,Supper,2013-02-12 18:13:48,u30
2013-02-12 23:14:26,Novack Cafe,Snack,2013-02-12 23:14:26,u30
2013-02-13 00:53:30,Novack Cafe,Snack,2013-02-13 00:53:30,u30
2013-02-13 07:53:12,Collis Cafe,Breakfast,2013-02-13 07:53:12,u30
2013-02-13 13:57:51,Courtyard Cafe,Snack,2013-02-13 13:57:51,u30
2013-02-13 19:29:21,King Arthur Flour Coffee Bar,Supper,2013-02-13 19:29:21,u30
2013-02-14 11:41:39,Courtyard Cafe,Snack,2013-02-14 11:41:39,u30
2013-02-14 16:39:34,Courtyard Cafe,Snack,2013-02-14 16:39:34,u30
2013-02-14 18:17:24,53 Commons,Supper,2013-02-14 18:17:24,u30
2013-02-14 19:36:28,Collis Market,Snack,2013-02-14 19:36:28,u30
2013-02-15 08:30:00,Collis Cafe,Snack,2013-02-15 08:30:00,u30
2013-02-15 10:01:35,Novack Cafe,Snack,2013-02-15 10:01:35,u30
2013-02-15 13:47:08,Courtyard Cafe,Snack,2013-02-15 13:47:08,u30
2013-02-15 22:17:57,Collis Cafe,Snack,2013-02-15 22:17:57,u30
2013-02-16 18:06:36,53 Commons,Supper,2013-02-16 18:06:36,u30
2013-02-17 11:35:54,53 Commons,Lunch,2013-02-17 11:35:54,u30
2013-02-17 15:50:05,Novack Cafe,Snack,2013-02-17 15:50:05,u30
2013-02-17 17:59:07,53 Commons,Supper,2013-02-17 17:59:07,u30
2013-02-17 20:25:25,Novack Cafe,Supper,2013-02-17 20:25:25,u30
2013-02-17 21:08:48,Novack Cafe,Snack,2013-02-17 21:08:48,u30
2013-02-18 08:15:09,Collis Cafe,Snack,2013-02-18 08:15:09,u30
2013-02-18 09:58:58,Novack Cafe,Snack,2013-02-18 09:58:58,u30
2013-02-18 13:46:52,Courtyard Cafe,Snack,2013-02-18 13:46:52,u30
2013-02-18 14:55:34,Courtyard Cafe,Snack,2013-02-18 14:55:34,u30
2013-02-18 18:04:48,Collis Cafe,Snack,2013-02-18 18:04:48,u30
2013-02-18 23:19:06,Novack Cafe,Snack,2013-02-18 23:19:06,u30
2013-02-19 07:38:58,53 Commons,Breakfast,2013-02-19 07:38:58,u30
2013-02-19 17:04:00,Courtyard Cafe,Snack,2013-02-19 17:04:00,u30
2013-02-19 19:16:55,53 Commons,Supper,2013-02-19 19:16:55,u30
2013-02-19 20:24:58,Novack Cafe,Snack,2013-02-19 20:24:58,u30
2013-02-20 09:53:47,Collis Cafe,Snack,2013-02-20 09:53:47,u30
2013-02-20 13:44:01,Courtyard Cafe,Snack,2013-02-20 13:44:01,u30
2013-02-20 18:34:46,53 Commons,Supper,2013-02-20 18:34:46,u30
2013-02-20 19:16:31,Collis Market,Supper,2013-02-20 19:16:31,u30
2013-02-21 09:00:00,Novack Cafe,Snack,2013-02-21 09:00:00,u30
2013-02-21 12:41:59,Courtyard Cafe,Snack,2013-02-21 12:41:59,u30
2013-02-21 16:34:29,Courtyard Cafe,Snack,2013-02-21 16:34:29,u30
2013-02-21 18:06:55,53 Commons,Supper,2013-02-21 18:06:55,u30
2013-02-22 08:14:46,Collis Cafe,Snack,2013-02-22 08:14:46,u30
2013-02-22 09:58:07,Novack Cafe,Snack,2013-02-22 09:58:07,u30
2013-02-22 13:49:21,Novack Cafe,Lunch,2013-02-22 13:49:21,u30
2013-02-22 14:53:33,Courtyard Cafe,Snack,2013-02-22 14:53:33,u30
2013-02-22 19:29:49,Courtyard Cafe,Supper,2013-02-22 19:29:49,u30
2013-02-23 12:37:39,Courtyard Cafe,Snack,2013-02-23 12:37:39,u30
2013-02-23 14:20:36,Novack Cafe,Lunch,2013-02-23 14:20:36,u30
2013-02-23 18:30:48,Courtyard Cafe,Supper,2013-02-23 18:30:48,u30
2013-02-24 12:56:09,53 Commons,Lunch,2013-02-24 12:56:09,u30
2013-02-24 15:50:57,Novack Cafe,Snack,2013-02-24 15:50:57,u30
2013-02-24 21:50:21,Collis Cafe,Supper,2013-02-24 21:50:21,u30
2013-02-25 08:20:58,Collis Cafe,Snack,2013-02-25 08:20:58,u30
2013-02-25 09:58:59,Novack Cafe,Snack,2013-02-25 09:58:59,u30
2013-02-25 13:46:52,Collis Cafe,Lunch,2013-02-25 13:46:52,u30
2013-02-25 15:13:42,Novack Cafe,Snack,2013-02-25 15:13:42,u30
2013-02-25 17:58:57,53 Commons,Supper,2013-02-25 17:58:57,u30
2013-02-26 12:28:44,Collis Cafe,Snack,2013-02-26 12:28:44,u30
2013-02-26 13:14:55,Novack Cafe,Snack,2013-02-26 13:14:55,u30
2013-02-26 14:25:10,Novack Cafe,Snack,2013-02-26 14:25:10,u30
2013-02-26 15:13:33,King Arthur Flour Coffee Bar,Snack,2013-02-26 15:13:33,u30
2013-02-26 17:59:01,Courtyard Cafe,Supper,2013-02-26 17:59:01,u30
2013-02-26 21:46:52,Collis Cafe,Snack,2013-02-26 21:46:52,u30
2013-02-26 23:05:43,Novack Cafe,Snack,2013-02-26 23:05:43,u30
2013-02-27 01:22:18,Novack Cafe,Snack,2013-02-27 01:22:18,u30
2013-02-27 08:04:25,Collis Cafe,Snack,2013-02-27 08:04:25,u30
2013-02-27 08:34:44,Novack Cafe,Snack,2013-02-27 08:34:44,u30
2013-02-27 13:52:10,Collis Cafe,Lunch,2013-02-27 13:52:10,u30
2013-02-27 14:21:09,Collis Market,Snack,2013-02-27 14:21:09,u30
2013-02-27 19:26:07,Courtyard Cafe,Snack,2013-02-27 19:26:07,u30
2013-02-28 12:28:53,Courtyard Cafe,Snack,2013-02-28 12:28:53,u30
2013-02-28 16:34:56,Courtyard Cafe,Supper,2013-02-28 16:34:56,u30
2013-02-28 22:09:40,Collis Cafe,Snack,2013-02-28 22:09:40,u30
2013-03-01 07:36:05,Collis Cafe,Snack,2013-03-01 07:36:05,u30
2013-03-01 08:04:02,Novack Cafe,Snack,2013-03-01 08:04:02,u30
2013-03-01 11:19:00,Courtyard Cafe,Snack,2013-03-01 11:19:00,u30
2013-03-01 13:59:08,Novack Cafe,Snack,2013-03-01 13:59:08,u30
2013-03-01 15:14:26,King Arthur Flour Coffee Bar,Lunch,2013-03-01 15:14:26,u30
2013-03-01 18:03:44,53 Commons,Supper,2013-03-01 18:03:44,u30
2013-03-02 14:15:09,Courtyard Cafe,Lunch,2013-03-02 14:15:09,u30
2013-03-02 16:07:09,Novack Cafe,Snack,2013-03-02 16:07:09,u30
2013-03-03 11:16:45,53 Commons,Lunch,2013-03-03 11:16:45,u30
2013-03-03 13:36:29,Novack Cafe,Snack,2013-03-03 13:36:29,u30
2013-03-03 17:57:28,53 Commons,Supper,2013-03-03 17:57:28,u30
2013-03-03 21:44:28,Collis Cafe,Supper,2013-03-03 21:44:28,u30
2013-03-04 08:26:16,Collis Cafe,Snack,2013-03-04 08:26:16,u30
2013-03-04 08:42:59,Novack Cafe,Snack,2013-03-04 08:42:59,u30
2013-03-04 13:51:18,Collis Cafe,Lunch,2013-03-04 13:51:18,u30
2013-03-04 17:06:36,King Arthur Flour Coffee Bar,Snack,2013-03-04 17:06:36,u30
2013-03-04 17:11:52,Novack Cafe,Snack,2013-03-04 17:11:52,u30
2013-03-05 11:41:24,Courtyard Cafe,Snack,2013-03-05 11:41:24,u30
2013-03-05 15:09:59,Novack Cafe,Snack,2013-03-05 15:09:59,u30
2013-03-05 18:30:46,53 Commons,Supper,2013-03-05 18:30:46,u30
2013-03-05 21:28:02,Courtyard Cafe,Snack,2013-03-05 21:28:02,u30
2013-03-06 08:13:44,Collis Cafe,Snack,2013-03-06 08:13:44,u30
2013-03-06 08:40:52,Novack Cafe,Snack,2013-03-06 08:40:52,u30
2013-03-06 13:39:17,Courtyard Cafe,Snack,2013-03-06 13:39:17,u30
2013-03-06 18:05:32,53 Commons,Supper,2013-03-06 18:05:32,u30
2013-03-07 13:36:40,Courtyard Cafe,Snack,2013-03-07 13:36:40,u30
2013-03-07 14:17:39,Collis Cafe,Snack,2013-03-07 14:17:39,u30
2013-03-07 16:20:16,Novack Cafe,Snack,2013-03-07 16:20:16,u30
2013-03-07 18:16:49,53 Commons,Supper,2013-03-07 18:16:49,u30
2013-03-07 21:20:21,Courtyard Cafe,Snack,2013-03-07 21:20:21,u30
2013-03-08 08:11:08,King Arthur Flour Coffee Bar,Snack,2013-03-08 08:11:08,u30
2013-03-08 08:36:45,Novack Cafe,Snack,2013-03-08 08:36:45,u30
2013-03-08 13:44:17,Courtyard Cafe,Snack,2013-03-08 13:44:17,u30
2013-03-08 15:13:57,Novack Cafe,Snack,2013-03-08 15:13:57,u30
2013-03-08 18:07:23,53 Commons,Supper,2013-03-08 18:07:23,u30
2013-03-08 21:20:19,Courtyard Cafe,Snack,2013-03-08 21:20:19,u30
2013-03-08 23:25:00,Collis Cafe,Supper,2013-03-08 23:25:00,u30
2013-03-09 09:58:08,Novack Cafe,Snack,2013-03-09 09:58:08,u30
2013-03-09 11:33:06,Novack Cafe,Snack,2013-03-09 11:33:06,u30
2013-03-09 13:04:42,Courtyard Cafe,Snack,2013-03-09 13:04:42,u30
2013-03-09 16:35:03,King Arthur Flour Coffee Bar,Supper,2013-03-09 16:35:03,u30
2013-03-09 18:15:07,Courtyard Cafe,Snack,2013-03-09 18:15:07,u30
2013-03-09 22:13:06,Courtyard Cafe,Supper,2013-03-09 22:13:06,u30
2013-03-10 11:57:10,53 Commons,Lunch,2013-03-10 11:57:10,u30
2013-03-10 14:13:19,Novack Cafe,Snack,2013-03-10 14:13:19,u30
2013-03-10 18:07:54,Novack Cafe,Snack,2013-03-10 18:07:54,u30
2013-03-10 18:47:02,Courtyard Cafe,Supper,2013-03-10 18:47:02,u30
2013-03-10 20:34:19,Novack Cafe,Supper,2013-03-10 20:34:19,u30
2013-03-10 22:13:38,Collis Cafe,Supper,2013-03-10 22:13:38,u30
2013-03-10 23:07:07,Collis Cafe,Snack,2013-03-10 23:07:07,u30
2013-03-11 09:37:04,Novack Cafe,Snack,2013-03-11 09:37:04,u30
2013-03-11 12:16:57,Courtyard Cafe,Lunch,2013-03-11 12:16:57,u30
2013-03-11 14:17:32,Novack Cafe,Snack,2013-03-11 14:17:32,u30
2013-03-11 17:45:41,53 Commons,Supper,2013-03-11 17:45:41,u30
2013-03-11 19:06:32,King Arthur Flour Coffee Bar,Supper,2013-03-11 19:06:32,u30
2013-03-11 22:26:13,Novack Cafe,Snack,2013-03-11 22:26:13,u30
2013-03-12 00:24:47,Collis Cafe,Snack,2013-03-12 00:24:47,u30
2013-03-12 06:49:43,Novack Cafe,Snack,2013-03-12 06:49:43,u30
2013-03-12 12:07:41,Collis Cafe,Lunch,2013-03-12 12:07:41,u30
2013-03-12 13:36:11,Novack Cafe,Lunch,2013-03-12 13:36:11,u30
2013-03-12 18:01:55,53 Commons,Supper,2013-03-12 18:01:55,u30
2013-03-12 23:09:13,Collis Cafe,Snack,2013-03-12 23:09:13,u30
2013-03-24 19:37:12,53 Commons,Supper,2013-03-24 19:37:12,u30
2013-03-24 22:53:03,Courtyard Cafe,Supper,2013-03-24 22:53:03,u30
2013-03-25 11:46:21,Novack Cafe,Snack,2013-03-25 11:46:21,u30
2013-03-25 15:13:45,Courtyard Cafe,Snack,2013-03-25 15:13:45,u30
2013-03-25 15:17:43,Collis Cafe,Snack,2013-03-25 15:17:43,u30
2013-03-25 15:27:20,Courtyard Cafe,Snack,2013-03-25 15:27:20,u30
2013-03-26 12:34:33,Collis Cafe,Lunch,2013-03-26 12:34:33,u30
2013-03-26 15:05:51,Courtyard Cafe,Snack,2013-03-26 15:05:51,u30
2013-03-26 18:00:48,53 Commons,Supper,2013-03-26 18:00:48,u30
2013-03-27 09:31:43,Collis Cafe,Snack,2013-03-27 09:31:43,u30
2013-03-27 11:25:35,Novack Cafe,Snack,2013-03-27 11:25:35,u30
2013-03-27 13:54:12,Collis Cafe,Lunch,2013-03-27 13:54:12,u30
2013-03-27 18:02:56,53 Commons,Supper,2013-03-27 18:02:56,u30
2013-03-28 11:37:03,Novack Cafe,Snack,2013-03-28 11:37:03,u30
2013-03-28 13:16:00,Collis Cafe,Snack,2013-03-28 13:16:00,u30
2013-03-28 15:04:59,Courtyard Cafe,Snack,2013-03-28 15:04:59,u30
2013-03-28 17:57:46,53 Commons,Supper,2013-03-28 17:57:46,u30
2013-03-28 21:29:00,Courtyard Cafe,Snack,2013-03-28 21:29:00,u30
2013-03-29 09:30:09,Collis Cafe,Snack,2013-03-29 09:30:09,u30
2013-03-29 11:30:34,Novack Cafe,Snack,2013-03-29 11:30:34,u30
2013-03-29 14:00:38,Courtyard Cafe,Snack,2013-03-29 14:00:38,u30
2013-03-29 15:04:10,Courtyard Cafe,Snack,2013-03-29 15:04:10,u30
2013-03-29 17:26:57,Courtyard Cafe,Supper,2013-03-29 17:26:57,u30
2013-03-29 21:08:57,Courtyard Cafe,Snack,2013-03-29 21:08:57,u30
2013-03-30 00:47:45,Collis Cafe,Snack,2013-03-30 00:47:45,u30
2013-03-31 21:36:46,Courtyard Cafe,Snack,2013-03-31 21:36:46,u30
2013-04-01 09:35:55,Collis Cafe,Snack,2013-04-01 09:35:55,u30
2013-04-01 11:18:59,Novack Cafe,Snack,2013-04-01 11:18:59,u30
2013-04-01 13:57:02,Courtyard Cafe,Snack,2013-04-01 13:57:02,u30
2013-04-02 09:54:13,Novack Cafe,Breakfast,2013-04-02 09:54:13,u30
2013-04-02 11:39:59,Novack Cafe,Snack,2013-04-02 11:39:59,u30
2013-04-02 12:45:33,Collis Cafe,Lunch,2013-04-02 12:45:33,u30
2013-04-02 15:08:05,Courtyard Cafe,Snack,2013-04-02 15:08:05,u30
2013-04-02 18:04:21,53 Commons,Supper,2013-04-02 18:04:21,u30
2013-04-02 22:16:55,Collis Cafe,Supper,2013-04-02 22:16:55,u30
2013-04-02 22:48:40,Collis Cafe,Snack,2013-04-02 22:48:40,u30
2013-04-02 23:05:20,Courtyard Cafe,Snack,2013-04-02 23:05:20,u30
2013-04-03 09:27:43,Collis Cafe,Snack,2013-04-03 09:27:43,u30
2013-04-03 11:40:33,Novack Cafe,Lunch,2013-04-03 11:40:33,u30
2013-04-03 14:07:38,Courtyard Cafe,Lunch,2013-04-03 14:07:38,u30
2013-04-03 18:07:44,53 Commons,Supper,2013-04-03 18:07:44,u30
2013-04-04 09:37:23,Collis Cafe,Breakfast,2013-04-04 09:37:23,u30
2013-04-04 11:29:29,Novack Cafe,Snack,2013-04-04 11:29:29,u30
2013-04-04 13:22:15,Courtyard Cafe,Lunch,2013-04-04 13:22:15,u30
